EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM614,34,26-35,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,1,847,3,Male,88,3,1,Human Resources,4,Married,3737,Upto 5k,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2
RM672,34,26-35,No,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,934,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,Upto 5k,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0
RM758,34,26-35,No,Travel_Rarely,216,Sales,1,4,Marketing,1,1047,2,Male,75,4,2,Sales Executive,4,Divorced,9725,5k-10k,12278,0,Y,No,11,3,4,80,1,16,2,2,15,1,0,9
RM764,34,26-35,No,Travel_Rarely,1333,Sales,10,4,Life Sciences,1,1055,3,Female,87,3,1,Sales Representative,3,Married,2220,Upto 5k,18410,1,Y,Yes,19,3,4,80,1,1,2,3,1,1,0,0
RM795,34,26-35,No,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1103,1,Male,45,3,2,Healthcare Representative,4,Single,7756,5k-10k,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4
RM804,34,26-35,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,2979,Upto 5k,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0
RM823,34,26-35,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,1140,4,Male,95,3,2,Manufacturing Director,3,Single,4033,Upto 5k,15834,2,Y,No,11,3,4,80,0,5,3,2,3,2,0,2
RM835,34,26-35,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,1163,2,Female,70,3,2,Sales Executive,3,Married,5714,5k-10k,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3
RM848,34,26-35,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,1184,4,Male,97,2,2,Healthcare Representative,1,Single,5343,5k-10k,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9
RM907,34,26-35,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,3,Female,89,4,1,Research Scientist,3,Married,2585,Upto 5k,21643,0,Y,No,17,3,4,80,0,2,5,2,1,0,0,0
RM918,34,26-35,No,Travel_Rarely,131,Sales,2,3,Marketing,1,1281,3,Female,86,3,2,Sales Executive,1,Single,4538,Upto 5k,6039,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2
RM921,34,26-35,No,Travel_Frequently,135,Research & Development,19,3,Medical,1,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,Upto 5k,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10
RM924,34,26-35,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,1289,3,Male,56,2,2,Human Resources,2,Married,4490,Upto 5k,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8
RM959,34,26-35,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5k-10k,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6
RM965,34,26-35,No,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,Female,66,3,2,Sales Executive,1,Single,6125,5k-10k,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
RM978,34,26-35,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,1374,1,Female,92,2,1,Research Scientist,3,Divorced,2029,Upto 5k,15891,1,Y,No,20,4,3,80,3,5,2,3,5,4,0,0
RM980,34,26-35,No,Travel_Rarely,285,Research & Development,29,3,Medical,1,1377,2,Male,86,3,2,Laboratory Technician,3,Married,5429,5k-10k,17491,4,Y,No,13,3,1,80,2,10,1,3,8,7,7,7
RM984,34,26-35,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,1,1383,3,Female,98,3,2,Healthcare Representative,4,Single,6687,5k-10k,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
RM1016,34,26-35,No,Travel_Frequently,560,Research & Development,1,4,Other,1,1431,4,Male,91,3,1,Research Scientist,1,Divorced,2996,Upto 5k,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3
RM1028,34,26-35,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,Married,3294,Upto 5k,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2
RM1040,34,26-35,Yes,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1467,1,Female,52,3,1,Human Resources,3,Married,2742,Upto 5k,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
RM1049,34,26-35,No,Travel_Rarely,1326,Sales,3,3,Other,1,1478,4,Male,81,1,2,Sales Executive,1,Single,4759,Upto 5k,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
RM1056,34,26-35,No,Travel_Frequently,829,Research & Development,15,3,Medical,1,1485,2,Male,71,3,4,Research Director,1,Divorced,17007,15k+,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9
RM1059,34,26-35,Yes,Travel_Rarely,790,Sales,24,4,Medical,1,1489,1,Female,40,2,2,Sales Executive,2,Single,4599,Upto 5k,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
RM1085,34,26-35,No,Travel_Rarely,971,Sales,1,3,Technical Degree,1,1535,4,Male,64,2,3,Sales Executive,3,Married,7083,5k-10k,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6
RM1088,34,26-35,No,Travel_Rarely,1440,Sales,7,2,Technical Degree,1,1541,2,Male,55,3,1,Sales Representative,3,Married,2308,Upto 5k,4944,0,Y,Yes,25,4,2,80,1,12,4,3,11,10,5,7
RM1116,34,26-35,No,Travel_Rarely,479,Research & Development,7,4,Medical,1,1577,1,Male,35,3,1,Research Scientist,4,Single,2972,Upto 5k,22061,1,Y,No,13,3,3,80,0,1,4,1,1,0,0,0
RM1118,34,26-35,No,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,1,1580,2,Male,45,3,2,Research Scientist,4,Married,5484,5k-10k,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1
RM1132,34,26-35,No,Travel_Frequently,653,Research & Development,10,4,Technical Degree,1,1597,4,Male,92,2,2,Healthcare Representative,3,Married,5063,5k-10k,15332,1,Y,No,14,3,2,80,1,8,3,2,8,2,7,7
RM1147,34,26-35,No,Travel_Frequently,426,Research & Development,10,4,Life Sciences,1,1615,3,Male,42,4,2,Manufacturing Director,4,Divorced,4724,Upto 5k,17000,1,Y,No,13,3,1,80,1,9,3,3,9,7,7,2
RM1180,34,26-35,No,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,1,1658,4,Female,66,3,2,Research Scientist,2,Divorced,5433,5k-10k,19332,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9
RM1209,34,26-35,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1,1696,2,Male,57,2,2,Laboratory Technician,4,Married,3986,Upto 5k,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13
RM1213,34,26-35,No,Travel_Rarely,678,Research & Development,19,3,Life Sciences,1,1701,2,Female,35,2,1,Research Scientist,4,Married,2929,Upto 5k,20338,1,Y,No,12,3,2,80,0,10,3,3,10,9,8,7
RM1253,34,26-35,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,Male,97,4,1,Research Scientist,4,Married,2932,Upto 5k,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2
RM1268,34,26-35,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,4001,Upto 5k,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
RM1271,34,26-35,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,6029,5k-10k,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
RM1291,34,26-35,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,5346,5k-10k,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
RM1301,34,26-35,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,6799,5k-10k,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
RM1343,34,26-35,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,9713,5k-10k,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
RM1354,34,26-35,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,2307,Upto 5k,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
RM1360,34,26-35,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,8103,5k-10k,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
RM1369,34,26-35,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,5747,5k-10k,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
RM1385,34,26-35,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,9888,5k-10k,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
RM1386,34,26-35,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,8628,5k-10k,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
RM1447,34,26-35,No,Travel_Rarely,704,Sales,28,3,Marketing,1,2035,4,Female,95,2,2,Sales Executive,3,Married,6712,5k-10k,8978,1,Y,No,21,4,4,80,2,8,2,3,8,7,1,7
RM1470,34,26-35,No,TravelRarely,628,Research & Development,8,3,Medical,1,2068,2,Male,82,4,2,Laboratory Technician,3,Married,4404,Upto 5k,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
RM1470,34,26-35,No,TravelRarely,628,Research & Development,8,3,Medical,1,2068,2,Male,82,4,2,Laboratory Technician,3,Married,4404,Upto 5k,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
RM011,35,26-35,No,Travel_Rarely,809,Research & Development,16,3,Medical,1,14,1,Male,84,4,1,Laboratory Technician,2,Married,2426,Upto 5k,16479,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3
RM038,35,26-35,No,Travel_Rarely,890,Sales,2,3,Marketing,1,49,4,Female,97,3,1,Sales Representative,4,Married,2014,Upto 5k,9687,1,Y,No,13,3,1,80,0,2,3,3,2,2,2,2
RM041,35,26-35,No,Travel_Rarely,464,Research & Development,4,2,Other,1,53,3,Male,75,3,1,Laboratory Technician,4,Divorced,1951,Upto 5k,10910,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,0
RM050,35,26-35,No,Travel_Rarely,1229,Research & Development,8,1,Life Sciences,1,63,4,Male,36,4,1,Laboratory Technician,4,Married,2269,Upto 5k,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1
RM054,35,26-35,No,Non-Travel,1097,Research & Development,11,2,Medical,1,70,3,Male,79,2,3,Healthcare Representative,1,Married,9884,5k-10k,8302,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3
RM057,35,26-35,No,Travel_Frequently,853,Sales,18,5,Life Sciences,1,74,2,Male,71,3,3,Sales Executive,1,Married,9069,5k-10k,11031,1,Y,No,22,4,4,80,1,9,3,2,9,8,1,8
RM058,35,26-35,No,Travel_Rarely,1142,Research & Development,23,4,Medical,1,75,3,Female,30,3,1,Laboratory Technician,1,Married,4014,Upto 5k,16002,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,2,2
RM069,35,26-35,No,Travel_Frequently,664,Research & Development,1,3,Medical,1,88,2,Male,79,3,1,Research Scientist,1,Married,2194,Upto 5k,5868,4,Y,No,13,3,4,80,1,5,2,2,3,2,1,2
RM077,35,26-35,No,Travel_Rarely,776,Sales,1,4,Marketing,1,100,3,Male,32,2,2,Sales Executive,1,Single,4312,Upto 5k,23016,0,Y,No,14,3,2,80,0,16,2,3,15,13,2,
RM082,35,26-35,No,Travel_Rarely,1214,Research & Development,1,3,Medical,1,105,2,Male,30,2,1,Research Scientist,3,Single,2859,Upto 5k,26278,1,Y,No,18,3,1,80,0,6,3,3,6,4,0,4
RM152,35,26-35,No,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,2,Married,7295,5k-10k,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6
RM193,35,26-35,Yes,Travel_Rarely,556,Research & Development,23,2,Life Sciences,1,261,2,Male,50,2,2,Manufacturing Director,3,Married,5916,5k-10k,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1
RM197,35,26-35,No,Travel_Frequently,138,Research & Development,2,3,Medical,1,269,2,Female,37,3,2,Laboratory Technician,2,Single,4425,Upto 5k,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2
RM229,35,26-35,No,Travel_Frequently,944,Sales,1,3,Marketing,1,314,3,Female,92,3,3,Sales Executive,3,Single,8789,5k-10k,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8
RM277,35,26-35,No,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,1,381,2,Female,71,4,3,Manager,2,Divorced,11996,10k-15k,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2
RM298,35,26-35,No,Travel_Rarely,1232,Sales,16,3,Marketing,1,406,3,Male,96,3,3,Sales Executive,2,Married,8020,5k-10k,5100,0,Y,No,15,3,3,80,2,12,3,2,11,9,6,9
RM345,35,26-35,No,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,1,464,3,Male,62,3,3,Manufacturing Director,2,Single,8095,5k-10k,18264,0,Y,No,13,3,4,80,0,17,5,3,16,6,0,13
RM373,35,26-35,No,Travel_Rarely,755,Research & Development,9,4,Life Sciences,1,496,3,Male,97,2,2,Healthcare Representative,2,Single,6540,5k-10k,19394,9,Y,No,19,3,3,80,0,10,5,3,1,1,0,0
RM431,35,26-35,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,1,577,4,Male,46,1,1,Laboratory Technician,3,Single,4230,Upto 5k,19225,0,Y,No,15,3,3,80,0,6,2,3,5,4,4,3
RM439,35,26-35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,586,4,Male,72,3,3,Healthcare Representative,3,Married,7632,5k-10k,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0
RM448,35,26-35,No,Travel_Rarely,619,Sales,1,3,Marketing,1,600,2,Male,85,3,2,Sales Executive,3,Married,4717,Upto 5k,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9
RM462,35,26-35,No,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,4859,Upto 5k,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3
RM484,35,26-35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,652,1,Male,54,2,2,Laboratory Technician,4,Single,3681,Upto 5k,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2
RM509,35,26-35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,Male,82,1,2,Research Scientist,4,Single,6646,5k-10k,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8
RM516,35,26-35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3,Married,1281,Upto 5k,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0
RM558,35,26-35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,5k-10k,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
RM581,35,26-35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1,Female,72,3,1,Sales Representative,4,Married,2572,Upto 5k,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
RM597,35,26-35,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,826,4,Female,40,4,1,Research Scientist,3,Single,2506,Upto 5k,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2
RM612,35,26-35,No,Travel_Rarely,950,Research & Development,7,3,Other,1,845,3,Male,59,3,3,Manufacturing Director,3,Single,10221,10k-15k,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6
RM621,35,26-35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,1,856,3,Female,53,2,1,Research Scientist,1,Single,2559,Upto 5k,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
RM636,35,26-35,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,1,880,4,Female,66,2,3,Manufacturing Director,3,Married,10685,10k-15k,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15
RM637,35,26-35,Yes,Travel_Frequently,130,Research & Development,25,4,Life Sciences,1,881,4,Female,96,3,1,Research Scientist,2,Divorced,2022,Upto 5k,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
RM648,35,26-35,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,1,899,4,Male,78,2,3,Manufacturing Director,2,Married,10903,10k-15k,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8
RM677,35,26-35,No,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,942,4,Female,51,3,2,Healthcare Representative,4,Married,4014,Upto 5k,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7
RM699,35,26-35,No,Travel_Rarely,1219,Sales,18,3,Medical,1,975,3,Female,86,3,2,Sales Executive,3,Married,4601,Upto 5k,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0
RM705,35,26-35,No,Travel_Rarely,882,Sales,3,4,Life Sciences,1,984,4,Male,92,3,3,Sales Executive,4,Divorced,7823,5k-10k,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8
RM726,35,26-35,Yes,Travel_Rarely,622,Research & Development,14,4,Other,1,1010,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,Upto 5k,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2
RM730,35,26-35,No,Travel_Rarely,583,Research & Development,25,4,Medical,1,1014,3,Female,57,3,3,Healthcare Representative,3,Divorced,10388,10k-15k,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1
RM741,35,26-35,No,Travel_Rarely,802,Research & Development,10,3,Other,1,1028,2,Male,45,3,1,Laboratory Technician,4,Divorced,3917,Upto 5k,9541,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2
RM792,35,26-35,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,1100,4,Male,86,3,3,Sales Executive,1,Single,9582,5k-10k,10333,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7
RM821,35,26-35,No,Travel_Frequently,1182,Sales,11,2,Marketing,1,1137,4,Male,54,3,2,Sales Executive,4,Divorced,4968,Upto 5k,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2
RM836,35,26-35,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,1164,3,Male,100,3,1,Human Resources,3,Single,4323,Upto 5k,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4
RM841,35,26-35,No,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,4,Male,58,2,1,Laboratory Technician,3,Married,2258,Upto 5k,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7
RM847,35,26-35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,10274,10k-15k,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4
RM849,35,26-35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,4,Married,2376,Upto 5k,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2
RM871,35,26-35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,8966,5k-10k,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7
RM889,35,26-35,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4,Married,10377,10k-15k,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12
RM925,35,26-35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,Married,3506,Upto 5k,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
RM962,35,26-35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3,Male,87,3,2,Research Scientist,3,Single,4249,Upto 5k,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
RM974,35,26-35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1,1369,4,Female,60,2,2,Laboratory Technician,4,Married,5363,5k-10k,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
RM982,35,26-35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1,1380,4,Female,67,3,2,Sales Executive,3,Married,4614,Upto 5k,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2
RM1003,35,26-35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,Male,60,3,3,Manufacturing Director,4,Single,9362,5k-10k,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
RM1060,35,26-35,No,Travel_Rarely,660,Sales,7,1,Life Sciences,1,1492,4,Male,76,3,1,Sales Representative,3,Married,2404,Upto 5k,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
RM1082,35,26-35,No,Travel_Rarely,1029,Research & Development,16,3,Life Sciences,1,1529,4,Female,91,2,3,Healthcare Representative,2,Single,8606,5k-10k,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3
RM1101,35,26-35,No,Travel_Rarely,1402,Sales,28,4,Life Sciences,1,1554,2,Female,98,2,1,Sales Representative,3,Married,2430,Upto 5k,26204,0,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
RM1109,35,26-35,No,Travel_Rarely,992,Research & Development,1,3,Medical,1,1564,4,Male,68,2,1,Laboratory Technician,1,Single,2450,Upto 5k,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
RM1111,35,26-35,Yes,Travel_Rarely,104,Research & Development,2,3,Life Sciences,1,1569,1,Female,69,3,1,Laboratory Technician,1,Divorced,2074,Upto 5k,26619,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0
RM1124,35,26-35,No,Travel_Rarely,670,Research & Development,10,4,Medical,1,1587,1,Female,51,3,2,Healthcare Representative,3,Single,6142,5k-10k,4223,3,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4
RM1131,35,26-35,No,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,1596,2,Male,46,4,2,Laboratory Technician,3,Married,3407,Upto 5k,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8
RM1135,35,26-35,No,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,1601,3,Male,63,2,1,Laboratory Technician,4,Married,2690,Upto 5k,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1
RM1151,35,26-35,No,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,1621,2,Male,48,4,2,Research Scientist,1,Married,5208,5k-10k,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10
RM1158,35,26-35,No,Non-Travel,208,Research & Development,8,4,Life Sciences,1,1630,3,Female,52,3,2,Healthcare Representative,3,Married,4148,Upto 5k,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9
RM1163,35,26-35,Yes,Travel_Rarely,737,Sales,10,3,Medical,1,1639,4,Male,55,2,3,Sales Executive,1,Married,10306,10k-15k,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0
RM1168,35,26-35,Yes,Travel_Rarely,763,Sales,15,2,Medical,1,1645,1,Male,59,1,2,Sales Executive,4,Divorced,5440,5k-10k,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2
RM1187,35,26-35,Yes,Travel_Frequently,880,Sales,12,4,Other,1,1667,4,Male,36,3,2,Sales Executive,4,Single,4581,Upto 5k,10414,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7
RM1216,35,26-35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,1,Male,79,2,1,Research Scientist,4,Single,4930,Upto 5k,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4
RM1233,35,26-35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5k-10k,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7
RM1282,35,26-35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,5813,5k-10k,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
RM1289,35,26-35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,5762,5k-10k,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
RM1303,35,26-35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,2705,Upto 5k,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
RM1346,35,26-35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,4788,Upto 5k,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
RM1381,35,26-35,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,5561,5k-10k,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
RM1393,35,26-35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,5204,5k-10k,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
RM1423,35,26-35,No,TravelRarely,1490,Research & Development,11,4,Medical,1,2003,4,Male,43,3,1,Laboratory Technician,3,Married,2660,Upto 5k,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2
RM1425,35,26-35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008,2,Male,48,3,2,Research Scientist,3,Single,5098,5k-10k,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8
